Date,Open,High,Low,Close,Adj Close,Volume
2015-07-06,1171.099976,1173.000000,1146.400024,1157.699951,1157.699951,1260
2015-07-13,1159.000000,1159.000000,1130.199951,1131.800049,1131.800049,202
2015-07-20,1130.400024,1130.699951,1078.599976,1085.599976,1085.599976,469
2015-07-27,1100.000000,1102.800049,1079.099976,1094.900024,1094.900024,214190
2015-08-03,1095.500000,1098.300049,1080.500000,1094.099976,1094.099976,5647
2015-08-10,1093.199951,1124.500000,1089.500000,1112.900024,1112.900024,4043
2015-08-17,1113.800049,1166.500000,1110.000000,1159.599976,1159.599976,1892
2015-08-24,1164.000000,1169.000000,1118.400024,1133.099976,1133.099976,1475
2015-08-31,1131.099976,1144.699951,1116.199951,1120.599976,1120.599976,943
2015-09-07,1119.800049,1124.300049,1098.199951,1103.500000,1103.500000,425
2015-09-14,1107.800049,1141.199951,1102.800049,1138.099976,1138.099976,131
2015-09-21,1137.599976,1155.900024,1122.500000,1146.000000,1146.000000,186
2015-09-28,1133.199951,1141.199951,1105.800049,1137.099976,1137.099976,9132
2015-10-05,1137.099976,1157.199951,1132.500000,1156.300049,1156.300049,635
2015-10-12,1155.900024,1189.000000,1154.900024,1183.599976,1183.599976,701
2015-10-19,1176.500000,1179.099976,1163.300049,1163.300049,1163.300049,208
2015-10-26,1165.099976,1182.699951,1139.199951,1141.500000,1141.500000,1273
2015-11-02,1137.900024,1138.699951,1084.800049,1087.599976,1087.599976,668
2015-11-09,1088.599976,1091.400024,1080.800049,1080.800049,1080.800049,65
2015-11-16,1092.000000,1092.400024,1064.000000,1076.400024,1076.400024,37
2015-11-23,1070.000000,1079.400024,1051.099976,1056.199951,1056.199951,201074
2015-11-30,1056.500000,1088.800049,1046.199951,1084.500000,1084.500000,10595
2015-12-07,1084.900024,1086.500000,1064.400024,1076.900024,1076.900024,1984
2015-12-14,1074.000000,1078.699951,1050.500000,1066.199951,1066.199951,1119
2015-12-21,1070.199951,1081.900024,1069.400024,1077.199951,1077.199951,358
2015-12-28,1077.900024,1098.800049,1058.500000,1060.300049,1060.300049,694
2016-01-04,1063.400024,1111.099976,1063.199951,1097.800049,1097.800049,497
2016-01-11,1105.699951,1107.900024,1073.699951,1091.500000,1091.500000,283
2016-01-18,1089.800049,1109.800049,1084.900024,1097.199951,1097.199951,67
2016-01-25,1099.300049,1125.699951,1099.300049,1116.400024,1116.400024,228711
2016-02-01,1116.699951,1174.800049,1115.300049,1157.800049,1157.800049,6190
2016-02-08,1173.500000,1260.800049,1165.000000,1239.099976,1239.099976,3547
2016-02-15,1233.099976,1239.199951,1193.599976,1230.400024,1230.400024,866
2016-02-22,1226.099976,1250.099976,1203.000000,1219.800049,1219.800049,2747
2016-02-29,1218.599976,1279.900024,1218.599976,1269.900024,1269.900024,1715
2016-03-07,1259.800049,1280.699951,1237.500000,1258.699951,1258.699951,395
2016-03-14,1256.000000,1270.099976,1228.000000,1253.800049,1253.800049,709
2016-03-21,1256.199951,1256.199951,1214.199951,1221.400024,1221.400024,1122
2016-03-28,1211.500000,1245.000000,1209.199951,1222.199951,1222.199951,242992
2016-04-04,1221.699951,1242.900024,1215.000000,1242.500000,1242.500000,3547
2016-04-11,1241.500000,1261.699951,1224.500000,1233.099976,1233.099976,1186
2016-04-18,1238.699951,1270.599976,1228.000000,1228.699951,1228.699951,1182
2016-04-25,1231.599976,1295.500000,1231.599976,1289.199951,1289.199951,2437
2016-05-02,1292.099976,1304.400024,1270.800049,1292.900024,1292.900024,1087
2016-05-09,1286.500000,1286.500000,1258.699951,1271.900024,1271.900024,581
2016-05-16,1272.800049,1287.800049,1247.500000,1252.400024,1252.400024,190
2016-05-23,1251.599976,1251.599976,1206.400024,1213.800049,1213.800049,263598
2016-05-30,1212.500000,1244.500000,1199.000000,1240.099976,1240.099976,12398
2016-06-06,1244.400024,1278.000000,1236.500000,1273.400024,1273.400024,2600
2016-06-13,1276.199951,1316.400024,1273.000000,1292.500000,1292.500000,1424
2016-06-20,1288.900024,1355.599976,1253.699951,1320.000000,1320.000000,1252
2016-06-27,1330.000000,1344.199951,1311.599976,1336.699951,1336.699951,2275
2016-07-04,1342.199951,1374.900024,1335.000000,1356.599976,1356.599976,676
2016-07-11,1371.699951,1371.800049,1322.699951,1326.500000,1326.500000,357
2016-07-18,1327.500000,1337.500000,1312.800049,1323.099976,1323.099976,1500
2016-07-25,1315.699951,1353.300049,1313.800049,1349.000000,1349.000000,278983
2016-08-01,1348.800049,1366.000000,1333.699951,1336.400024,1336.400024,6401
2016-08-08,1330.000000,1354.199951,1327.800049,1335.800049,1335.800049,2096
2016-08-15,1336.500000,1355.000000,1333.599976,1340.400024,1340.400024,872
2016-08-22,1334.400024,1341.199951,1317.000000,1321.500000,1321.500000,1129
2016-08-29,1315.000000,1326.699951,1301.500000,1322.099976,1322.099976,1636
2016-09-05,1323.300049,1350.500000,1323.199951,1330.099976,1330.099976,125
2016-09-12,1327.000000,1329.300049,1305.800049,1305.800049,1305.800049,370
2016-09-19,1313.500000,1340.400024,1313.500000,1337.199951,1337.199951,256
2016-09-26,1335.199951,1341.800049,1312.900024,1313.300049,1313.300049,17599
2016-10-03,1313.500000,1316.800049,1248.900024,1248.900024,1248.900024,2721
2016-10-10,1258.800049,1260.400024,1250.599976,1253.099976,1253.099976,806
2016-10-17,1249.900024,1271.500000,1249.900024,1265.900024,1265.900024,910
2016-10-24,1269.199951,1281.500000,1261.800049,1275.500000,1275.500000,1280
2016-10-31,1276.599976,1307.000000,1271.500000,1303.300049,1303.300049,221
2016-11-07,1292.000000,1318.599976,1219.099976,1223.500000,1223.500000,854
2016-11-14,1227.800049,1229.500000,1207.199951,1208.500000,1208.500000,2048
2016-11-21,1209.599976,1213.800049,1177.000000,1178.199951,1178.199951,361
2016-11-28,1188.000000,1194.800049,1160.000000,1175.099976,1175.099976,242305
2016-12-05,1181.800049,1186.699951,1156.000000,1159.400024,1159.400024,1879
2016-12-12,1158.300049,1164.000000,1123.900024,1135.300049,1135.300049,1845
2016-12-19,1139.400024,1140.699951,1126.500000,1131.900024,1131.900024,519
2016-12-26,1134.300049,1162.000000,1134.300049,1150.000000,1150.000000,2620
2017-01-02,1155.199951,1183.300049,1146.500000,1171.900024,1171.900024,604
2017-01-09,1173.900024,1204.300049,1173.000000,1195.300049,1195.300049,265
2017-01-16,1205.500000,1214.699951,1195.800049,1204.300049,1204.300049,257
2017-01-23,1212.000000,1219.000000,1185.599976,1188.099976,1188.099976,234814
2017-01-30,1191.699951,1224.199951,1187.099976,1218.500000,1218.500000,57237
2017-02-06,1221.900024,1243.900024,1218.500000,1234.400024,1234.400024,3649
2017-02-13,1230.500000,1241.199951,1217.300049,1237.599976,1237.599976,1120
2017-02-20,1237.300049,1258.800049,1228.099976,1256.900024,1256.900024,1531
2017-02-27,1254.699951,1263.099976,1222.900024,1225.500000,1225.500000,1603
2017-03-06,1235.199951,1235.199951,1196.199951,1200.699951,1200.699951,146
2017-03-13,1206.199951,1231.400024,1196.800049,1229.800049,1229.800049,166
2017-03-20,1229.300049,1249.500000,1226.400024,1248.199951,1248.199951,56
2017-03-27,1255.800049,1257.699951,1238.699951,1247.300049,1247.300049,250320
2017-04-03,1247.500000,1269.099976,1243.000000,1254.300049,1254.300049,3405
2017-04-10,1252.699951,1287.599976,1246.800049,1285.900024,1285.900024,1990
2017-04-17,1291.800049,1294.800049,1274.000000,1287.400024,1287.400024,1262
2017-04-24,1275.000000,1276.900024,1262.099976,1266.099976,1266.099976,2408
2017-05-01,1268.699951,1269.300049,1224.199951,1224.800049,1224.800049,407
2017-05-08,1224.000000,1234.000000,1214.000000,1226.199951,1226.199951,163
2017-05-15,1227.500000,1260.000000,1227.500000,1252.699951,1252.699951,116
2017-05-22,1251.699951,1267.599976,1249.699951,1267.599976,1267.599976,271516
2017-05-29,1267.400024,1279.000000,1258.400024,1276.800049,1276.800049,135088
2017-06-05,1279.199951,1295.199951,1264.599976,1268.500000,1268.500000,2802
2017-06-12,1266.400024,1278.000000,1250.300049,1254.000000,1254.000000,1518
2017-06-19,1252.099976,1273.599976,1240.000000,1256.199951,1256.199951,813
2017-06-26,1260.199951,1260.199951,1238.099976,1240.699951,1240.699951,1258
2017-07-03,1236.000000,1236.000000,1208.599976,1208.599976,1208.599976,194
2017-07-10,1211.400024,1227.500000,1208.699951,1226.599976,1226.599976,77
2017-07-17,1229.900024,1254.300049,1229.900024,1254.300049,1254.300049,60
2017-07-24,1256.000000,1270.000000,1244.800049,1268.400024,1268.400024,284522
2017-07-31,1268.900024,1273.300049,1253.900024,1258.300049,1258.300049,10633
2017-08-07,1258.699951,1291.099976,1251.400024,1287.699951,1287.699951,2136
2017-08-14,1288.400024,1300.699951,1267.400024,1285.699951,1285.699951,1037
2017-08-21,1285.199951,1292.699951,1280.300049,1292.500000,1292.500000,1198
2017-08-28,1293.500000,1327.699951,1293.500000,1324.500000,1324.500000,3187
2017-09-04,1335.199951,1355.800049,1328.599976,1346.000000,1346.000000,122
2017-09-11,1331.000000,1331.000000,1319.599976,1320.400024,1320.400024,371
2017-09-18,1309.800049,1312.000000,1290.300049,1293.300049,1293.300049,706
2017-09-25,1293.099976,1309.199951,1277.000000,1281.500000,1281.500000,25296
2017-10-02,1275.000000,1280.800049,1260.500000,1271.599976,1271.599976,628
2017-10-09,1280.599976,1301.699951,1279.000000,1301.500000,1301.500000,146
2017-10-16,1302.000000,1303.800049,1277.400024,1277.400024,1277.400024,1345
2017-10-23,1274.699951,1280.800049,1264.699951,1268.500000,1268.500000,937
2017-10-30,1270.000000,1274.900024,1265.300049,1266.500000,1266.500000,680
2017-11-06,1269.000000,1286.900024,1269.000000,1272.400024,1272.400024,182
2017-11-13,1277.300049,1295.800049,1275.900024,1295.800049,1295.800049,64
2017-11-20,1274.599976,1291.599976,1274.599976,1286.699951,1286.699951,9
2017-11-27,1293.800049,1296.199951,1269.699951,1278.800049,1278.800049,326559
2017-12-04,1272.500000,1276.099976,1241.500000,1245.199951,1245.199951,3237
2017-12-11,1248.400024,1260.300049,1236.500000,1254.300049,1254.300049,1904
2017-12-18,1256.199951,1276.300049,1255.699951,1275.400024,1275.400024,782
2017-12-25,1282.400024,1306.300049,1281.800049,1306.300049,1306.300049,850
2018-01-01,1302.300049,1322.000000,1302.300049,1320.300049,1320.300049,113
2018-01-08,1319.900024,1338.199951,1309.599976,1333.400024,1333.400024,150
2018-01-15,1331.099976,1338.000000,1326.000000,1331.900024,1331.900024,301
2018-01-22,1328.400024,1362.400024,1328.400024,1351.599976,1351.599976,280777
2018-01-29,1338.699951,1352.099976,1327.699951,1333.699951,1333.699951,61502
2018-02-05,1331.099976,1343.699951,1307.000000,1313.099976,1313.099976,2571
2018-02-12,1323.800049,1361.400024,1318.000000,1353.199951,1353.199951,832
2018-02-19,1348.400024,1350.199951,1322.000000,1328.199951,1328.199951,899
2018-02-26,1335.000000,1340.500000,1301.800049,1321.099976,1321.099976,1618
2018-03-05,1323.500000,1338.099976,1313.000000,1322.400024,1322.400024,213
2018-03-12,1319.400024,1325.900024,1310.099976,1311.300049,1311.300049,66
2018-03-19,1309.400024,1349.300049,1307.300049,1349.300049,1349.300049,52
2018-03-26,1348.500000,1354.400024,1321.699951,1322.800049,1322.800049,355768
2018-04-02,1327.000000,1347.300049,1319.000000,1331.900024,1331.900024,2675
2018-04-09,1333.000000,1365.400024,1327.000000,1344.800049,1344.800049,614
2018-04-16,1341.000000,1355.199951,1335.300049,1336.699951,1336.699951,1211
2018-04-23,1334.000000,1334.400024,1312.800049,1320.300049,1320.300049,1565
2018-04-30,1309.599976,1316.199951,1302.599976,1312.699951,1312.699951,104
2018-05-07,1310.599976,1320.800049,1308.500000,1319.000000,1319.000000,422
2018-05-14,1319.900024,1319.900024,1285.199951,1290.199951,1290.199951,42
2018-05-21,1287.400024,1303.699951,1287.400024,1303.300049,1303.300049,113
2018-05-28,1298.699951,1306.800049,1288.900024,1294.800049,1294.800049,441924
2018-06-04,1293.900024,1302.800049,1289.900024,1298.099976,1298.099976,1603
2018-06-11,1299.300049,1307.699951,1274.000000,1274.599976,1274.599976,990
2018-06-18,1280.699951,1281.800049,1260.000000,1267.400024,1267.400024,196
2018-06-25,1270.599976,1271.199951,1244.800049,1251.300049,1251.300049,1714
2018-07-02,1249.900024,1257.300049,1237.000000,1254.300049,1254.300049,81
2018-07-09,1258.199951,1262.300049,1239.599976,1239.599976,1239.599976,141
2018-07-16,1242.699951,1243.800049,1211.699951,1229.500000,1229.500000,102
2018-07-23,1222.000000,1231.400024,1222.000000,1222.599976,1222.599976,254430
2018-07-30,1222.500000,1228.099976,1205.099976,1214.199951,1214.199951,67182
2018-08-06,1214.400024,1216.400024,1205.599976,1211.099976,1211.099976,1340
2018-08-13,1207.000000,1207.400024,1161.400024,1176.500000,1176.500000,430
2018-08-20,1184.800049,1208.000000,1184.400024,1206.300049,1206.300049,214
2018-08-27,1210.300049,1217.000000,1196.000000,1200.300049,1200.300049,1791
2018-09-03,1193.800049,1202.000000,1189.900024,1193.599976,1193.599976,83
2018-09-10,1193.000000,1205.000000,1190.400024,1195.000000,1195.000000,92
2018-09-17,1199.699951,1206.199951,1196.199951,1196.199951,1196.199951,2
2018-09-24,1199.300049,1202.800049,1180.000000,1191.500000,1191.500000,23229
2018-10-01,1191.599976,1206.000000,1185.800049,1201.199951,1201.199951,1237
2018-10-08,1201.000000,1224.599976,1183.699951,1218.099976,1218.099976,1585
2018-10-15,1222.400024,1232.300049,1222.400024,1225.300049,1225.300049,783
2018-10-22,1224.500000,1238.599976,1219.599976,1232.500000,1232.500000,114
2018-10-29,1224.500000,1236.000000,1212.000000,1230.900024,1230.900024,439
2018-11-05,1230.599976,1233.800049,1206.400024,1206.400024,1206.400024,36
2018-11-12,1201.599976,1223.800049,1196.300049,1220.800049,1220.800049,11
2018-11-19,1223.099976,1228.800049,1219.000000,1221.000000,1221.000000,13
2018-11-26,1220.199951,1228.699951,1211.199951,1220.199951,1220.199951,304713
2018-12-03,1222.500000,1249.800049,1221.300049,1246.800049,1246.800049,1995
2018-12-10,1249.599976,1249.599976,1234.099976,1237.000000,1237.000000,559
2018-12-17,1239.300049,1263.599976,1239.300049,1253.800049,1253.800049,454
2018-12-24,1260.300049,1283.500000,1260.300049,1281.900024,1281.900024,62268
2018-12-31,1278.000000,1294.199951,1275.300049,1285.699951,1285.699951,146040
2019-01-07,1286.800049,1291.199951,1278.199951,1288.300049,1288.300049,71284
2019-01-14,1292.400024,1293.900024,1280.599976,1282.099976,1282.099976,103445
2019-01-21,1280.699951,1302.500000,1276.000000,1299.599976,1299.599976,53432241
2019-01-28,1300.800049,1325.400024,1298.400024,1322.000000,1322.000000,321708
2019-02-04,1318.099976,1318.300049,1302.199951,1317.599976,1317.599976,37439
2019-02-11,1313.400024,1325.000000,1301.599976,1324.199951,1324.199951,70350
2019-02-18,1326.800049,1344.000000,1320.500000,1330.199951,1330.199951,48659460
2019-02-25,1329.199951,1331.599976,1288.900024,1296.300049,1296.300049,128394
2019-03-04,1285.500000,1298.500000,1281.000000,1297.599976,1297.599976,263316
2019-03-11,1291.000000,1307.500000,1288.800049,1300.800049,1300.800049,160040
2019-03-18,1297.300049,1313.900024,1297.300049,1311.900024,1311.900024,340800
2019-03-25,1320.699951,1322.900024,1286.099976,1296.699951,1296.699951,580997
2019-04-01,1291.800049,1298.400024,1279.500000,1295.599976,1295.599976,363120
2019-04-08,1292.199951,1309.099976,1288.599976,1292.599976,1292.599976,214914
2019-04-15,1284.800049,1287.300049,1270.099976,1279.000000,1279.000000,191010
2019-04-22,1273.500000,1289.099976,1266.000000,1288.199951,1288.199951,182312
2019-04-29,1284.800049,1287.400024,1266.599976,1285.000000,1285.000000,1093881
2019-05-06,1282.199951,1288.900024,1278.800049,1288.300049,1288.300049,283731
2019-05-13,1286.699951,1300.099976,1274.500000,1277.099976,1277.099976,233916
2019-05-20,1276.099976,1286.000000,1272.000000,1284.099976,1284.099976,145964
2019-05-27,1286.300049,1313.800049,1273.900024,1313.699951,1313.699951,35042224
2019-06-03,1307.000000,1347.699951,1307.000000,1339.500000,1339.500000,826783
2019-06-10,1335.800049,1355.400024,1319.099976,1342.500000,1342.500000,260667
2019-06-17,1339.000000,1410.400024,1335.000000,1409.500000,1409.500000,1242295
2019-06-24,1406.000000,1433.300049,1387.000000,1395.500000,1395.500000,2272411
2019-07-01,1386.599976,1434.000000,1382.800049,1398.900024,1398.900024,761021
2019-07-08,1395.900024,1424.000000,1386.199951,1418.099976,1418.099976,726594
2019-07-15,1414.400024,1444.199951,1404.599976,1426.500000,1426.500000,464017
2019-07-22,1425.300049,1425.300049,1413.900024,1420.300049,1420.300049,205706
2019-07-29,1419.599976,1454.599976,1400.900024,1452.199951,1452.199951,802069
2019-08-05,1440.400024,1512.900024,1440.400024,1512.400024,1512.400024,391685
2019-08-12,1496.000000,1531.400024,1483.699951,1519.599976,1519.599976,693995
2019-08-19,1507.199951,1565.000000,1492.900024,1557.099976,1557.099976,3273724
2019-08-26,1543.199951,1549.300049,1516.699951,1538.199951,1538.199951,1062818
2019-09-02,1534.500000,1553.199951,1504.500000,1513.400024,1513.400024,83592732
2019-09-09,1509.000000,1515.599976,1486.900024,1515.000000,1515.000000,2390568
2019-09-16,1506.599976,1522.199951,1489.300049,1521.199951,1521.199951,846850
2019-09-23,1515.500000,1533.000000,1485.599976,1503.599976,1503.599976,502328
2019-09-30,1495.900024,1518.800049,1458.300049,1513.099976,1513.099976,518474
2019-10-07,1504.800049,1511.199951,1476.900024,1489.699951,1489.699951,470655
2019-10-14,1484.400024,1496.000000,1476.599976,1495.000000,1495.000000,290998
2019-10-21,1489.900024,1514.300049,1481.500000,1506.599976,1506.599976,218120
2019-10-28,1504.099976,1516.500000,1481.000000,1515.099976,1515.099976,99689
2019-11-04,1511.599976,1511.599976,1459.500000,1461.800049,1461.800049,96789
2019-11-11,1461.000000,1471.800049,1447.099976,1470.099976,1470.099976,55811
2019-11-18,1472.000000,1474.500000,1459.400024,1460.400024,1460.400024,108256
2019-11-25,1457.099976,1470.599976,1452.000000,1468.000000,1468.000000,14182200
2019-12-02,1462.800049,1483.400024,1453.300049,1463.900024,1463.900024,94149
2019-12-09,1458.800049,1483.900024,1458.599976,1478.400024,1478.400024,106254
2019-12-16,1473.800049,1482.500000,1472.599976,1482.099976,1482.099976,74129
2019-12-23,1482.300049,1517.500000,1479.900024,1517.000000,1517.000000,130310
2019-12-30,1512.599976,1590.900024,1510.000000,1571.599976,1571.599976,1864333
2020-01-06,1580.000000,1604.199951,1543.300049,1560.099976,1560.099976,212980
2020-01-13,1557.400024,1559.099976,1534.900024,1557.000000,1557.000000,130501
2020-01-20,1559.500000,1588.400024,1549.800049,1581.900024,1581.900024,49530707
2020-01-27,1584.300049,1598.500000,1569.199951,1594.000000,1594.000000,804631
2020-02-03,1592.900024,1593.300049,1547.699951,1577.599976,1577.599976,237660
2020-02-10,1569.300049,1585.699951,1561.000000,1585.099976,1585.099976,136852
2020-02-17,1585.900024,1684.099976,1579.800049,1667.099976,1667.099976,41318542
2020-02-24,1657.000000,1686.599976,1564.000000,1642.500000,1642.500000,716874
2020-03-02,1583.900024,1692.800049,1574.300049,1668.000000,1668.000000,620610
2020-03-09,1696.099976,1701.599976,1504.000000,1590.300049,1590.300049,525072
2020-03-16,1569.099976,1569.099976,1452.099976,1495.599976,1495.599976,1416889
2020-03-23,1505.300049,1685.500000,1490.199951,1664.199951,1664.199951,760886
2020-03-30,1641.199951,1652.800049,1570.000000,1633.699951,1633.699951,23358
2020-04-06,1629.099976,1754.500000,1625.900024,1738.199951,1738.199951,786208
2020-04-13,1722.000000,1775.000000,1684.900024,1690.199951,1690.199951,404633
2020-04-20,1686.000000,1745.099976,1659.900024,1741.400024,1741.400024,270962
2020-04-27,1731.900024,1731.900024,1670.500000,1704.900024,1704.900024,436453
2020-05-04,1702.599976,1728.900024,1684.199951,1708.400024,1708.400024,322639
2020-05-11,1702.300049,1768.300049,1690.199951,1766.599976,1766.599976,791985
2020-05-18,1755.699951,1770.500000,1720.500000,1730.599976,1730.599976,110473
2020-05-25,1728.000000,1758.599976,1685.599976,1755.199951,1755.199951,31177826
2020-06-01,1740.400024,1747.000000,1668.599976,1684.599976,1684.599976,393554
2020-06-08,1679.099976,1744.099976,1675.900024,1740.699951,1740.699951,319734
2020-06-15,1730.000000,1766.199951,1703.300049,1761.500000,1761.500000,781055
2020-06-22,1755.199951,1790.400024,1750.500000,1785.300049,1785.300049,504475
2020-06-29,1779.800049,1798.000000,1765.800049,1787.099976,1787.099976,186022
2020-07-06,1788.199951,1819.800049,1783.300049,1804.500000,1804.500000,284172
2020-07-13,1805.000000,1813.500000,1791.000000,1810.300049,1810.300049,256906
2020-07-20,1807.000000,1911.900024,1807.000000,1910.199951,1910.199951,1475129
2020-07-27,1901.699951,2009.500000,1901.500000,1998.000000,1998.000000,1322362
2020-08-03,1984.300049,2063.000000,1955.500000,2038.699951,2038.699951,807662
2020-08-10,2026.400024,2043.800049,1871.599976,1934.900024,1934.900024,2175
